audio_id,trip_id,timestamp,elapsed_seconds,audio_level_db,audio_classification,sustained_duration_sec
AUD_TRIP_009_1540,TRIP_009,2024-10-25 14:00:40,1540,53.3,normal,0
AUD_TRIP_009_1541,TRIP_009,2024-10-25 14:00:41,1541,55.8,normal,0
AUD_TRIP_009_1542,TRIP_009,2024-10-25 14:00:42,1542,50.6,normal,0
AUD_TRIP_009_1543,TRIP_009,2024-10-25 14:00:43,1543,53.9,normal,0
AUD_TRIP_009_1544,TRIP_009,2024-10-25 14:00:44,1544,64.3,normal,0
AUD_TRIP_009_1545,TRIP_009,2024-10-25 14:00:45,1545,56.1,normal,0
AUD_TRIP_009_1546,TRIP_009,2024-10-25 14:00:46,1546,50.4,normal,0
AUD_TRIP_009_1547,TRIP_009,2024-10-25 14:00:47,1547,53.2,normal,0
AUD_TRIP_009_1548,TRIP_009,2024-10-25 14:00:48,1548,52.7,normal,0
AUD_TRIP_009_1549,TRIP_009,2024-10-25 14:00:49,1549,49.7,normal,0
AUD_TRIP_009_1550,TRIP_009,2024-10-25 14:00:50,1550,53.5,normal,0
AUD_TRIP_009_1551,TRIP_009,2024-10-25 14:00:51,1551,56.5,normal,0
AUD_TRIP_009_1552,TRIP_009,2024-10-25 14:00:52,1552,56.3,normal,0
AUD_TRIP_009_1553,TRIP_009,2024-10-25 14:00:53,1553,50.8,normal,0
AUD_TRIP_009_1554,TRIP_009,2024-10-25 14:00:54,1554,54.9,normal,0
AUD_TRIP_009_1555,TRIP_009,2024-10-25 14:00:55,1555,61.9,normal,0
AUD_TRIP_009_1556,TRIP_009,2024-10-25 14:00:56,1556,56.1,normal,0
AUD_TRIP_009_1557,TRIP_009,2024-10-25 14:00:57,1557,58.8,normal,0
AUD_TRIP_009_1558,TRIP_009,2024-10-25 14:00:58,1558,53.0,normal,0
AUD_TRIP_009_1559,TRIP_009,2024-10-25 14:00:59,1559,55.0,normal,0
AUD_TRIP_009_1560,TRIP_009,2024-10-25 14:01:00,1560,56.0,normal,0
AUD_TRIP_009_1561,TRIP_009,2024-10-25 14:01:01,1561,53.6,normal,0
AUD_TRIP_009_1562,TRIP_009,2024-10-25 14:01:02,1562,55.3,normal,0
AUD_TRIP_009_1563,TRIP_009,2024-10-25 14:01:03,1563,54.1,normal,0
AUD_TRIP_009_1564,TRIP_009,2024-10-25 14:01:04,1564,54.8,normal,0
AUD_TRIP_009_1565,TRIP_009,2024-10-25 14:01:05,1565,55.8,normal,0
AUD_TRIP_009_1566,TRIP_009,2024-10-25 14:01:06,1566,55.0,normal,0
AUD_TRIP_009_1567,TRIP_009,2024-10-25 14:01:07,1567,57.9,normal,0
AUD_TRIP_009_1568,TRIP_009,2024-10-25 14:01:08,1568,61.9,normal,0
AUD_TRIP_009_1569,TRIP_009,2024-10-25 14:01:09,1569,51.2,normal,0
AUD_TRIP_009_1570,TRIP_009,2024-10-25 14:01:10,1570,60.7,normal,0
AUD_TRIP_009_1571,TRIP_009,2024-10-25 14:01:11,1571,49.5,normal,0
AUD_TRIP_009_1572,TRIP_009,2024-10-25 14:01:12,1572,55.2,normal,0
AUD_TRIP_009_1573,TRIP_009,2024-10-25 14:01:13,1573,53.0,normal,0
AUD_TRIP_009_1574,TRIP_009,2024-10-25 14:01:14,1574,54.8,normal,0
AUD_TRIP_009_1575,TRIP_009,2024-10-25 14:01:15,1575,56.1,normal,0
AUD_TRIP_009_1576,TRIP_009,2024-10-25 14:01:16,1576,57.0,normal,0
AUD_TRIP_009_1577,TRIP_009,2024-10-25 14:01:17,1577,57.7,normal,0
AUD_TRIP_009_1578,TRIP_009,2024-10-25 14:01:18,1578,53.8,normal,0
AUD_TRIP_009_1579,TRIP_009,2024-10-25 14:01:19,1579,60.4,normal,0
AUD_TRIP_009_1580,TRIP_009,2024-10-25 14:01:20,1580,54.1,normal,0
AUD_TRIP_009_1581,TRIP_009,2024-10-25 14:01:21,1581,53.3,normal,0
AUD_TRIP_009_1582,TRIP_009,2024-10-25 14:01:22,1582,57.1,normal,0
AUD_TRIP_009_1583,TRIP_009,2024-10-25 14:01:23,1583,56.7,normal,0
AUD_TRIP_009_1584,TRIP_009,2024-10-25 14:01:24,1584,51.4,normal,0
AUD_TRIP_009_1585,TRIP_009,2024-10-25 14:01:25,1585,56.9,normal,0
AUD_TRIP_009_1586,TRIP_009,2024-10-25 14:01:26,1586,53.2,normal,0
AUD_TRIP_009_1587,TRIP_009,2024-10-25 14:01:27,1587,58.4,normal,0
AUD_TRIP_009_1588,TRIP_009,2024-10-25 14:01:28,1588,55.5,normal,0
AUD_TRIP_009_1589,TRIP_009,2024-10-25 14:01:29,1589,58.6,normal,0
AUD_TRIP_009_1590,TRIP_009,2024-10-25 14:01:30,1590,60.6,normal,0
AUD_TRIP_009_1591,TRIP_009,2024-10-25 14:01:31,1591,52.3,normal,0
AUD_TRIP_009_1592,TRIP_009,2024-10-25 14:01:32,1592,58.6,normal,0
AUD_TRIP_009_1593,TRIP_009,2024-10-25 14:01:33,1593,53.7,normal,0
AUD_TRIP_009_1594,TRIP_009,2024-10-25 14:01:34,1594,53.2,normal,0
AUD_TRIP_009_1595,TRIP_009,2024-10-25 14:01:35,1595,58.1,normal,0
AUD_TRIP_009_1596,TRIP_009,2024-10-25 14:01:36,1596,57.8,normal,0
AUD_TRIP_009_1597,TRIP_009,2024-10-25 14:01:37,1597,53.9,normal,0
AUD_TRIP_009_1598,TRIP_009,2024-10-25 14:01:38,1598,56.1,normal,0
AUD_TRIP_009_1599,TRIP_009,2024-10-25 14:01:39,1599,59.2,normal,0
AUD_TRIP_009_1600,TRIP_009,2024-10-25 14:01:40,1600,55.3,normal,0
AUD_TRIP_009_1601,TRIP_009,2024-10-25 14:01:41,1601,56.2,normal,0
AUD_TRIP_009_1602,TRIP_009,2024-10-25 14:01:42,1602,56.8,normal,0
AUD_TRIP_009_1603,TRIP_009,2024-10-25 14:01:43,1603,56.9,normal,0
AUD_TRIP_009_1604,TRIP_009,2024-10-25 14:01:44,1604,62.3,normal,0
AUD_TRIP_009_1605,TRIP_009,2024-10-25 14:01:45,1605,63.5,normal,0
AUD_TRIP_009_1606,TRIP_009,2024-10-25 14:01:46,1606,57.4,normal,0
AUD_TRIP_009_1607,TRIP_009,2024-10-25 14:01:47,1607,54.2,normal,0
AUD_TRIP_009_1608,TRIP_009,2024-10-25 14:01:48,1608,56.4,normal,0
AUD_TRIP_009_1609,TRIP_009,2024-10-25 14:01:49,1609,58.4,normal,0
AUD_TRIP_009_1610,TRIP_009,2024-10-25 14:01:50,1610,56.5,normal,0
AUD_TRIP_009_1611,TRIP_009,2024-10-25 14:01:51,1611,57.4,normal,0
AUD_TRIP_009_1612,TRIP_009,2024-10-25 14:01:52,1612,57.7,normal,0
AUD_TRIP_009_1613,TRIP_009,2024-10-25 14:01:53,1613,51.9,normal,0
AUD_TRIP_009_1614,TRIP_009,2024-10-25 14:01:54,1614,53.2,normal,0
AUD_TRIP_009_1615,TRIP_009,2024-10-25 14:01:55,1615,53.2,normal,0
AUD_TRIP_009_1616,TRIP_009,2024-10-25 14:01:56,1616,52.1,normal,0
AUD_TRIP_009_1617,TRIP_009,2024-10-25 14:01:57,1617,62.9,normal,0
AUD_TRIP_009_1618,TRIP_009,2024-10-25 14:01:58,1618,57.3,normal,0
AUD_TRIP_009_1619,TRIP_009,2024-10-25 14:01:59,1619,58.4,normal,0
AUD_TRIP_009_1620,TRIP_009,2024-10-25 14:02:00,1620,56.1,normal,0
AUD_TRIP_009_1621,TRIP_009,2024-10-25 14:02:01,1621,49.8,normal,0
AUD_TRIP_009_1622,TRIP_009,2024-10-25 14:02:02,1622,54.8,normal,0
AUD_TRIP_009_1623,TRIP_009,2024-10-25 14:02:03,1623,53.5,normal,0
AUD_TRIP_009_1624,TRIP_009,2024-10-25 14:02:04,1624,52.0,normal,0
AUD_TRIP_009_1625,TRIP_009,2024-10-25 14:02:05,1625,50.2,normal,0
AUD_TRIP_009_1626,TRIP_009,2024-10-25 14:02:06,1626,57.4,normal,0
AUD_TRIP_009_1627,TRIP_009,2024-10-25 14:02:07,1627,54.5,normal,0
AUD_TRIP_009_1628,TRIP_009,2024-10-25 14:02:08,1628,56.4,normal,0
AUD_TRIP_009_1629,TRIP_009,2024-10-25 14:02:09,1629,58.9,normal,0
AUD_TRIP_009_1630,TRIP_009,2024-10-25 14:02:10,1630,57.0,normal,0
AUD_TRIP_009_1631,TRIP_009,2024-10-25 14:02:11,1631,52.2,normal,0
AUD_TRIP_009_1632,TRIP_009,2024-10-25 14:02:12,1632,52.2,normal,0
AUD_TRIP_009_1633,TRIP_009,2024-10-25 14:02:13,1633,59.9,normal,0
AUD_TRIP_009_1634,TRIP_009,2024-10-25 14:02:14,1634,55.4,normal,0
AUD_TRIP_009_1635,TRIP_009,2024-10-25 14:02:15,1635,58.7,normal,0
AUD_TRIP_009_1636,TRIP_009,2024-10-25 14:02:16,1636,58.8,normal,0
AUD_TRIP_009_1637,TRIP_009,2024-10-25 14:02:17,1637,54.2,normal,0
AUD_TRIP_009_1638,TRIP_009,2024-10-25 14:02:18,1638,58.1,normal,0
AUD_TRIP_009_1639,TRIP_009,2024-10-25 14:02:19,1639,53.4,normal,0
AUD_TRIP_009_1640,TRIP_009,2024-10-25 14:02:20,1640,56.4,normal,0
AUD_TRIP_009_1641,TRIP_009,2024-10-25 14:02:21,1641,52.0,normal,0
AUD_TRIP_009_1642,TRIP_009,2024-10-25 14:02:22,1642,56.1,normal,0
AUD_TRIP_009_1643,TRIP_009,2024-10-25 14:02:23,1643,55.2,normal,0
AUD_TRIP_009_1644,TRIP_009,2024-10-25 14:02:24,1644,55.2,normal,0
AUD_TRIP_009_1645,TRIP_009,2024-10-25 14:02:25,1645,59.3,normal,0
AUD_TRIP_009_1646,TRIP_009,2024-10-25 14:02:26,1646,55.4,normal,0
AUD_TRIP_009_1647,TRIP_009,2024-10-25 14:02:27,1647,58.5,normal,0
AUD_TRIP_009_1648,TRIP_009,2024-10-25 14:02:28,1648,53.3,normal,0
AUD_TRIP_009_1649,TRIP_009,2024-10-25 14:02:29,1649,52.4,normal,0
AUD_TRIP_009_1650,TRIP_009,2024-10-25 14:02:30,1650,56.9,normal,0
AUD_TRIP_009_1651,TRIP_009,2024-10-25 14:02:31,1651,54.0,normal,0
AUD_TRIP_009_1652,TRIP_009,2024-10-25 14:02:32,1652,54.3,normal,0
AUD_TRIP_009_1653,TRIP_009,2024-10-25 14:02:33,1653,51.2,normal,0
AUD_TRIP_009_1654,TRIP_009,2024-10-25 14:02:34,1654,52.5,normal,0
AUD_TRIP_009_1655,TRIP_009,2024-10-25 14:02:35,1655,57.1,normal,0
AUD_TRIP_009_1656,TRIP_009,2024-10-25 14:02:36,1656,56.5,normal,0
AUD_TRIP_009_1657,TRIP_009,2024-10-25 14:02:37,1657,54.4,normal,0
AUD_TRIP_009_1658,TRIP_009,2024-10-25 14:02:38,1658,55.3,normal,0
AUD_TRIP_009_1659,TRIP_009,2024-10-25 14:02:39,1659,53.6,normal,0
AUD_TRIP_009_1660,TRIP_009,2024-10-25 14:02:40,1660,53.2,normal,0
AUD_TRIP_009_1661,TRIP_009,2024-10-25 14:02:41,1661,51.1,normal,0
AUD_TRIP_009_1662,TRIP_009,2024-10-25 14:02:42,1662,56.7,normal,0
AUD_TRIP_009_1663,TRIP_009,2024-10-25 14:02:43,1663,56.4,normal,0
AUD_TRIP_009_1664,TRIP_009,2024-10-25 14:02:44,1664,57.9,normal,0
AUD_TRIP_009_1665,TRIP_009,2024-10-25 14:02:45,1665,50.6,normal,0
AUD_TRIP_009_1666,TRIP_009,2024-10-25 14:02:46,1666,47.5,normal,0
AUD_TRIP_009_1667,TRIP_009,2024-10-25 14:02:47,1667,59.4,normal,0
AUD_TRIP_009_1668,TRIP_009,2024-10-25 14:02:48,1668,54.5,normal,0
AUD_TRIP_009_1669,TRIP_009,2024-10-25 14:02:49,1669,55.8,normal,0
AUD_TRIP_009_1670,TRIP_009,2024-10-25 14:02:50,1670,52.0,normal,0
AUD_TRIP_009_1671,TRIP_009,2024-10-25 14:02:51,1671,54.7,normal,0
AUD_TRIP_009_1672,TRIP_009,2024-10-25 14:02:52,1672,52.7,normal,0
AUD_TRIP_009_1673,TRIP_009,2024-10-25 14:02:53,1673,57.3,normal,0
AUD_TRIP_009_1674,TRIP_009,2024-10-25 14:02:54,1674,52.8,normal,0
AUD_TRIP_009_1675,TRIP_009,2024-10-25 14:02:55,1675,52.3,normal,0
AUD_TRIP_009_1676,TRIP_009,2024-10-25 14:02:56,1676,59.1,normal,0
AUD_TRIP_009_1677,TRIP_009,2024-10-25 14:02:57,1677,60.0,normal,0
AUD_TRIP_009_1678,TRIP_009,2024-10-25 14:02:58,1678,57.0,normal,0
AUD_TRIP_009_1679,TRIP_009,2024-10-25 14:02:59,1679,54.3,normal,0
AUD_TRIP_009_1680,TRIP_009,2024-10-25 14:03:00,1680,53.3,normal,0
AUD_TRIP_009_1681,TRIP_009,2024-10-25 14:03:01,1681,52.3,normal,0
AUD_TRIP_009_1682,TRIP_009,2024-10-25 14:03:02,1682,56.1,normal,0
AUD_TRIP_009_1683,TRIP_009,2024-10-25 14:03:03,1683,58.9,normal,0
AUD_TRIP_009_1684,TRIP_009,2024-10-25 14:03:04,1684,54.2,normal,0
AUD_TRIP_009_1685,TRIP_009,2024-10-25 14:03:05,1685,54.2,normal,0
AUD_TRIP_009_1686,TRIP_009,2024-10-25 14:03:06,1686,59.5,normal,0
AUD_TRIP_009_1687,TRIP_009,2024-10-25 14:03:07,1687,54.8,normal,0
AUD_TRIP_009_1688,TRIP_009,2024-10-25 14:03:08,1688,50.0,normal,0
AUD_TRIP_009_1689,TRIP_009,2024-10-25 14:03:09,1689,53.1,normal,0
AUD_TRIP_009_1690,TRIP_009,2024-10-25 14:03:10,1690,53.7,normal,0
AUD_TRIP_009_1691,TRIP_009,2024-10-25 14:03:11,1691,53.4,normal,0
AUD_TRIP_009_1692,TRIP_009,2024-10-25 14:03:12,1692,50.8,normal,0
AUD_TRIP_009_1693,TRIP_009,2024-10-25 14:03:13,1693,50.1,normal,0
AUD_TRIP_009_1694,TRIP_009,2024-10-25 14:03:14,1694,57.3,normal,0
AUD_TRIP_009_1695,TRIP_009,2024-10-25 14:03:15,1695,56.4,normal,0
AUD_TRIP_009_1696,TRIP_009,2024-10-25 14:03:16,1696,56.3,normal,0
AUD_TRIP_009_1697,TRIP_009,2024-10-25 14:03:17,1697,58.9,normal,0
AUD_TRIP_009_1698,TRIP_009,2024-10-25 14:03:18,1698,57.5,normal,0
AUD_TRIP_009_1699,TRIP_009,2024-10-25 14:03:19,1699,59.1,normal,0
AUD_TRIP_009_1700,TRIP_009,2024-10-25 14:03:20,1700,53.9,normal,0
AUD_TRIP_009_1701,TRIP_009,2024-10-25 14:03:21,1701,57.6,normal,0
AUD_TRIP_009_1702,TRIP_009,2024-10-25 14:03:22,1702,54.3,normal,0
AUD_TRIP_009_1703,TRIP_009,2024-10-25 14:03:23,1703,57.0,normal,0
AUD_TRIP_009_1704,TRIP_009,2024-10-25 14:03:24,1704,56.3,normal,0
AUD_TRIP_009_1705,TRIP_009,2024-10-25 14:03:25,1705,54.3,normal,0
AUD_TRIP_009_1706,TRIP_009,2024-10-25 14:03:26,1706,61.4,normal,0
AUD_TRIP_009_1707,TRIP_009,2024-10-25 14:03:27,1707,56.7,normal,0
AUD_TRIP_009_1708,TRIP_009,2024-10-25 14:03:28,1708,55.4,normal,0
AUD_TRIP_009_1709,TRIP_009,2024-10-25 14:03:29,1709,49.1,normal,0
AUD_TRIP_009_1710,TRIP_009,2024-10-25 14:03:30,1710,57.3,normal,0
AUD_TRIP_009_1711,TRIP_009,2024-10-25 14:03:31,1711,61.8,normal,0
AUD_TRIP_009_1712,TRIP_009,2024-10-25 14:03:32,1712,50.1,normal,0
AUD_TRIP_009_1713,TRIP_009,2024-10-25 14:03:33,1713,54.9,normal,0
AUD_TRIP_009_1714,TRIP_009,2024-10-25 14:03:34,1714,59.7,normal,0
AUD_TRIP_009_1715,TRIP_009,2024-10-25 14:03:35,1715,50.5,normal,0
AUD_TRIP_009_1716,TRIP_009,2024-10-25 14:03:36,1716,51.7,normal,0
AUD_TRIP_009_1717,TRIP_009,2024-10-25 14:03:37,1717,52.8,normal,0
AUD_TRIP_009_1718,TRIP_009,2024-10-25 14:03:38,1718,49.2,normal,0
AUD_TRIP_009_1719,TRIP_009,2024-10-25 14:03:39,1719,54.9,normal,0
AUD_TRIP_009_1720,TRIP_009,2024-10-25 14:03:40,1720,55.6,normal,0
AUD_TRIP_009_1721,TRIP_009,2024-10-25 14:03:41,1721,53.5,normal,0
AUD_TRIP_009_1722,TRIP_009,2024-10-25 14:03:42,1722,49.8,normal,0
AUD_TRIP_009_1723,TRIP_009,2024-10-25 14:03:43,1723,59.8,normal,0
AUD_TRIP_009_1724,TRIP_009,2024-10-25 14:03:44,1724,53.7,normal,0
AUD_TRIP_009_1725,TRIP_009,2024-10-25 14:03:45,1725,51.7,normal,0
AUD_TRIP_009_1726,TRIP_009,2024-10-25 14:03:46,1726,58.2,normal,0
AUD_TRIP_009_1727,TRIP_009,2024-10-25 14:03:47,1727,56.6,normal,0
AUD_TRIP_009_1728,TRIP_009,2024-10-25 14:03:48,1728,51.6,normal,0
AUD_TRIP_009_1729,TRIP_009,2024-10-25 14:03:49,1729,57.8,normal,0
AUD_TRIP_009_1730,TRIP_009,2024-10-25 14:03:50,1730,58.6,normal,0
AUD_TRIP_009_1731,TRIP_009,2024-10-25 14:03:51,1731,54.2,normal,0
AUD_TRIP_009_1732,TRIP_009,2024-10-25 14:03:52,1732,55.6,normal,0
AUD_TRIP_009_1733,TRIP_009,2024-10-25 14:03:53,1733,53.3,normal,0
AUD_TRIP_009_1734,TRIP_009,2024-10-25 14:03:54,1734,58.9,normal,0
AUD_TRIP_009_1735,TRIP_009,2024-10-25 14:03:55,1735,56.3,normal,0
AUD_TRIP_009_1736,TRIP_009,2024-10-25 14:03:56,1736,54.3,normal,0
AUD_TRIP_009_1737,TRIP_009,2024-10-25 14:03:57,1737,50.9,normal,0
AUD_TRIP_009_1738,TRIP_009,2024-10-25 14:03:58,1738,57.4,normal,0
AUD_TRIP_009_1739,TRIP_009,2024-10-25 14:03:59,1739,55.7,normal,0
AUD_TRIP_009_1740,TRIP_009,2024-10-25 14:04:00,1740,58.7,normal,0
AUD_TRIP_009_1741,TRIP_009,2024-10-25 14:04:01,1741,52.7,normal,0
AUD_TRIP_009_1742,TRIP_009,2024-10-25 14:04:02,1742,50.0,normal,0
AUD_TRIP_009_1743,TRIP_009,2024-10-25 14:04:03,1743,46.0,normal,0
AUD_TRIP_009_1744,TRIP_009,2024-10-25 14:04:04,1744,52.6,normal,0
AUD_TRIP_009_1745,TRIP_009,2024-10-25 14:04:05,1745,55.7,normal,0
AUD_TRIP_009_1746,TRIP_009,2024-10-25 14:04:06,1746,51.2,normal,0
AUD_TRIP_009_1747,TRIP_009,2024-10-25 14:04:07,1747,55.5,normal,0
AUD_TRIP_009_1748,TRIP_009,2024-10-25 14:04:08,1748,54.3,normal,0
AUD_TRIP_009_1749,TRIP_009,2024-10-25 14:04:09,1749,52.2,normal,0
AUD_TRIP_009_1750,TRIP_009,2024-10-25 14:04:10,1750,53.7,normal,0
AUD_TRIP_009_1751,TRIP_009,2024-10-25 14:04:11,1751,57.1,normal,0
AUD_TRIP_009_1752,TRIP_009,2024-10-25 14:04:12,1752,58.1,normal,0
AUD_TRIP_009_1753,TRIP_009,2024-10-25 14:04:13,1753,50.3,normal,0
AUD_TRIP_009_1754,TRIP_009,2024-10-25 14:04:14,1754,53.0,normal,0
AUD_TRIP_009_1755,TRIP_009,2024-10-25 14:04:15,1755,54.7,normal,0
AUD_TRIP_009_1756,TRIP_009,2024-10-25 14:04:16,1756,55.0,normal,0
AUD_TRIP_009_1757,TRIP_009,2024-10-25 14:04:17,1757,53.0,normal,0
AUD_TRIP_009_1758,TRIP_009,2024-10-25 14:04:18,1758,51.8,normal,0
AUD_TRIP_009_1759,TRIP_009,2024-10-25 14:04:19,1759,60.4,normal,0
AUD_TRIP_009_1760,TRIP_009,2024-10-25 14:04:20,1760,49.9,normal,0
AUD_TRIP_009_1761,TRIP_009,2024-10-25 14:04:21,1761,54.7,normal,0
AUD_TRIP_009_1762,TRIP_009,2024-10-25 14:04:22,1762,51.9,normal,0
AUD_TRIP_009_1763,TRIP_009,2024-10-25 14:04:23,1763,52.1,normal,0
AUD_TRIP_009_1764,TRIP_009,2024-10-25 14:04:24,1764,54.2,normal,0
AUD_TRIP_009_1765,TRIP_009,2024-10-25 14:04:25,1765,53.0,normal,0
AUD_TRIP_009_1766,TRIP_009,2024-10-25 14:04:26,1766,49.8,normal,0
AUD_TRIP_009_1767,TRIP_009,2024-10-25 14:04:27,1767,53.2,normal,0
AUD_TRIP_009_1768,TRIP_009,2024-10-25 14:04:28,1768,47.1,normal,0
AUD_TRIP_009_1769,TRIP_009,2024-10-25 14:04:29,1769,58.0,normal,0
AUD_TRIP_009_1770,TRIP_009,2024-10-25 14:04:30,1770,53.0,normal,0
AUD_TRIP_009_1771,TRIP_009,2024-10-25 14:04:31,1771,57.7,normal,0
AUD_TRIP_009_1772,TRIP_009,2024-10-25 14:04:32,1772,53.4,normal,0
AUD_TRIP_009_1773,TRIP_009,2024-10-25 14:04:33,1773,63.0,normal,0
AUD_TRIP_009_1774,TRIP_009,2024-10-25 14:04:34,1774,55.3,normal,0
AUD_TRIP_009_1775,TRIP_009,2024-10-25 14:04:35,1775,52.0,normal,0
AUD_TRIP_009_1776,TRIP_009,2024-10-25 14:04:36,1776,55.3,normal,0
AUD_TRIP_009_1777,TRIP_009,2024-10-25 14:04:37,1777,56.3,normal,0
AUD_TRIP_009_1778,TRIP_009,2024-10-25 14:04:38,1778,60.6,normal,0
AUD_TRIP_009_1779,TRIP_009,2024-10-25 14:04:39,1779,54.8,normal,0
AUD_TRIP_009_1780,TRIP_009,2024-10-25 14:04:40,1780,51.8,normal,0
AUD_TRIP_009_1781,TRIP_009,2024-10-25 14:04:41,1781,52.8,normal,0
AUD_TRIP_009_1782,TRIP_009,2024-10-25 14:04:42,1782,55.7,normal,0
AUD_TRIP_009_1783,TRIP_009,2024-10-25 14:04:43,1783,56.7,normal,0
AUD_TRIP_009_1784,TRIP_009,2024-10-25 14:04:44,1784,52.6,normal,0
AUD_TRIP_009_1785,TRIP_009,2024-10-25 14:04:45,1785,54.2,normal,0
AUD_TRIP_009_1786,TRIP_009,2024-10-25 14:04:46,1786,51.5,normal,0
AUD_TRIP_009_1787,TRIP_009,2024-10-25 14:04:47,1787,57.1,normal,0
AUD_TRIP_009_1788,TRIP_009,2024-10-25 14:04:48,1788,53.1,normal,0
AUD_TRIP_009_1789,TRIP_009,2024-10-25 14:04:49,1789,53.4,normal,0
AUD_TRIP_009_1790,TRIP_009,2024-10-25 14:04:50,1790,53.1,normal,0
AUD_TRIP_009_1791,TRIP_009,2024-10-25 14:04:51,1791,55.3,normal,0
AUD_TRIP_009_1792,TRIP_009,2024-10-25 14:04:52,1792,56.8,normal,0
AUD_TRIP_009_1793,TRIP_009,2024-10-25 14:04:53,1793,54.1,normal,0
AUD_TRIP_009_1794,TRIP_009,2024-10-25 14:04:54,1794,53.5,normal,0
AUD_TRIP_009_1795,TRIP_009,2024-10-25 14:04:55,1795,50.5,normal,0
AUD_TRIP_009_1796,TRIP_009,2024-10-25 14:04:56,1796,54.1,normal,0
AUD_TRIP_009_1797,TRIP_009,2024-10-25 14:04:57,1797,56.5,normal,0
AUD_TRIP_009_1798,TRIP_009,2024-10-25 14:04:58,1798,52.7,normal,0
AUD_TRIP_009_1799,TRIP_009,2024-10-25 14:04:59,1799,52.3,normal,0
AUD_TRIP_009_1800,TRIP_009,2024-10-25 14:05:00,1800,58.1,normal,0
AUD_TRIP_009_1801,TRIP_009,2024-10-25 14:05:01,1801,53.8,normal,0
AUD_TRIP_009_1802,TRIP_009,2024-10-25 14:05:02,1802,55.7,normal,0
AUD_TRIP_009_1803,TRIP_009,2024-10-25 14:05:03,1803,56.1,normal,0
AUD_TRIP_009_1804,TRIP_009,2024-10-25 14:05:04,1804,55.6,normal,0
AUD_TRIP_009_1805,TRIP_009,2024-10-25 14:05:05,1805,51.8,normal,0
AUD_TRIP_009_1806,TRIP_009,2024-10-25 14:05:06,1806,52.4,normal,0
AUD_TRIP_009_1807,TRIP_009,2024-10-25 14:05:07,1807,56.9,normal,0
AUD_TRIP_009_1808,TRIP_009,2024-10-25 14:05:08,1808,57.8,normal,0
AUD_TRIP_009_1809,TRIP_009,2024-10-25 14:05:09,1809,54.4,normal,0
AUD_TRIP_009_1810,TRIP_009,2024-10-25 14:05:10,1810,55.0,normal,0
AUD_TRIP_009_1811,TRIP_009,2024-10-25 14:05:11,1811,57.0,normal,0
AUD_TRIP_009_1812,TRIP_009,2024-10-25 14:05:12,1812,59.8,normal,0
AUD_TRIP_009_1813,TRIP_009,2024-10-25 14:05:13,1813,49.5,normal,0
AUD_TRIP_009_1814,TRIP_009,2024-10-25 14:05:14,1814,53.3,normal,0
AUD_TRIP_009_1815,TRIP_009,2024-10-25 14:05:15,1815,58.5,normal,0
AUD_TRIP_009_1816,TRIP_009,2024-10-25 14:05:16,1816,56.2,normal,0
AUD_TRIP_009_1817,TRIP_009,2024-10-25 14:05:17,1817,55.3,normal,0
AUD_TRIP_009_1818,TRIP_009,2024-10-25 14:05:18,1818,54.6,normal,0
AUD_TRIP_009_1819,TRIP_009,2024-10-25 14:05:19,1819,52.3,normal,0
AUD_TRIP_009_1820,TRIP_009,2024-10-25 14:05:20,1820,56.0,normal,0
AUD_TRIP_009_1821,TRIP_009,2024-10-25 14:05:21,1821,59.8,normal,0
AUD_TRIP_009_1822,TRIP_009,2024-10-25 14:05:22,1822,49.8,normal,0
AUD_TRIP_009_1823,TRIP_009,2024-10-25 14:05:23,1823,58.3,normal,0
AUD_TRIP_009_1824,TRIP_009,2024-10-25 14:05:24,1824,57.3,normal,0
AUD_TRIP_009_1825,TRIP_009,2024-10-25 14:05:25,1825,53.8,normal,0
AUD_TRIP_009_1826,TRIP_009,2024-10-25 14:05:26,1826,55.9,normal,0
AUD_TRIP_009_1827,TRIP_009,2024-10-25 14:05:27,1827,52.7,normal,0
AUD_TRIP_009_1828,TRIP_009,2024-10-25 14:05:28,1828,53.9,normal,0
AUD_TRIP_009_1829,TRIP_009,2024-10-25 14:05:29,1829,52.4,normal,0
AUD_TRIP_009_1830,TRIP_009,2024-10-25 14:05:30,1830,52.5,normal,0
AUD_TRIP_009_1831,TRIP_009,2024-10-25 14:05:31,1831,53.3,normal,0
AUD_TRIP_009_1832,TRIP_009,2024-10-25 14:05:32,1832,56.0,normal,0
AUD_TRIP_009_1833,TRIP_009,2024-10-25 14:05:33,1833,54.8,normal,0
AUD_TRIP_009_1834,TRIP_009,2024-10-25 14:05:34,1834,58.4,normal,0
AUD_TRIP_009_1835,TRIP_009,2024-10-25 14:05:35,1835,58.6,normal,0
AUD_TRIP_009_1836,TRIP_009,2024-10-25 14:05:36,1836,48.0,normal,0
AUD_TRIP_009_1837,TRIP_009,2024-10-25 14:05:37,1837,57.1,normal,0
AUD_TRIP_009_1838,TRIP_009,2024-10-25 14:05:38,1838,56.6,normal,0
AUD_TRIP_009_1839,TRIP_009,2024-10-25 14:05:39,1839,50.8,normal,0
AUD_TRIP_009_1840,TRIP_009,2024-10-25 14:05:40,1840,58.6,normal,0
AUD_TRIP_009_1841,TRIP_009,2024-10-25 14:05:41,1841,58.1,normal,0
AUD_TRIP_009_1842,TRIP_009,2024-10-25 14:05:42,1842,51.5,normal,0
